Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
402,ORD-10401,2023-10-27,2023-10-28,Second Class,CUST-1833,Customer_44,Consumer,India,Chennai,Delhi,618547,South,PROD-274,Office Supplies,Paper,Notebook Pack,3714.19,3,0.11,148.57
403,ORD-10402,2023-11-29,2023-12-01,Second Class,CUST-8268,Customer_388,Corporate,India,Kochi,Maharashtra,686728,North,PROD-257,Office Supplies,Storage,Drawer Organizer,4808.65,1,0.16,-48.09
404,ORD-10403,2023-07-29,2023-08-02,Standard Class,CUST-1261,Customer_162,Home Office,India,Bangalore,Telangana,613875,West,PROD-662,Office Supplies,Paper,A4 Paper Pack,4841.85,2,0.12,145.26
405,ORD-10404,2022-07-09,2022-07-11,Second Class,CUST-3534,Customer_489,Corporate,India,Hyderabad,Karnataka,635718,West,PROD-965,Office Supplies,Binders,File Binder,3910.83,8,0.09,234.65
406,ORD-10405,2022-05-05,2022-05-06,First Class,CUST-3021,Customer_468,Home Office,India,Mumbai,Kerala,692876,West,PROD-923,Technology,Phones,Desk Phone,2399.53,1,0.23,-191.96
407,ORD-10406,2022-05-30,2022-05-31,Same Day,CUST-1410,Customer_297,Home Office,India,Chennai,Tamil Nadu,681286,West,PROD-390,Technology,Accessories,Keyboard,2912.41,4,0.23,-232.99
408,ORD-10407,2022-11-10,2022-11-15,Second Class,CUST-5648,Customer_488,Consumer,India,Bangalore,Maharashtra,696951,North,PROD-926,Office Supplies,Storage,Drawer Organizer,3094.71,6,0.25,-309.47
409,ORD-10408,2023-07-24,2023-07-27,Standard Class,CUST-5098,Customer_111,Consumer,India,Delhi,Delhi,645222,North,PROD-127,Office Supplies,Binders,Ring Binder,1913.74,4,0.28,-248.79
410,ORD-10409,2022-12-08,2022-12-11,Same Day,CUST-6959,Customer_96,Corporate,India,Hyderabad,Karnataka,641701,South,PROD-821,Furniture,Tables,Conference Table,1265.96,5,0.1,63.3
411,ORD-10410,2022-11-01,2022-11-03,Same Day,CUST-4396,Customer_7,Home Office,India,Hyderabad,Telangana,629034,West,PROD-681,Technology,Phones,Smartphone,2670.48,2,0.24,-240.34
412,ORD-10411,2023-11-23,2023-11-27,Same Day,CUST-8032,Customer_45,Home Office,India,Chennai,Kerala,658669,West,PROD-903,Furniture,Chairs,Office Chair,2257.77,6,0.01,316.09
413,ORD-10412,2023-11-13,2023-11-19,Standard Class,CUST-6685,Customer_133,Corporate,India,Chennai,Telangana,676449,North,PROD-697,Furniture,Tables,Conference Table,4494.29,3,0.0,674.14
414,ORD-10413,2022-02-23,2022-02-26,Standard Class,CUST-8410,Customer_447,Home Office,India,Chennai,Maharashtra,693534,North,PROD-165,Furniture,Tables,Conference Table,1586.65,4,0.12,47.6
415,ORD-10414,2023-03-20,2023-03-25,Same Day,CUST-8001,Customer_167,Home Office,India,Kochi,Maharashtra,611285,South,PROD-670,Office Supplies,Paper,A4 Paper Pack,4967.62,2,0.01,695.47
416,ORD-10415,2023-09-05,2023-09-07,Same Day,CUST-2018,Customer_40,Corporate,India,Kochi,Tamil Nadu,638532,West,PROD-855,Technology,Accessories,Mouse,1984.28,7,0.12,59.53
417,ORD-10416,2022-09-21,2022-09-23,Same Day,CUST-9485,Customer_316,Consumer,India,Hyderabad,Maharashtra,605224,West,PROD-251,Office Supplies,Paper,A4 Paper Pack,356.57,5,0.02,46.35
418,ORD-10417,2022-02-22,2022-02-28,First Class,CUST-8343,Customer_141,Home Office,India,Hyderabad,Karnataka,618022,West,PROD-381,Technology,Machines,Scanner,2970.19,7,0.11,118.81
419,ORD-10418,2023-07-26,2023-07-31,Second Class,CUST-2967,Customer_393,Home Office,India,Chennai,Telangana,676162,West,PROD-740,Office Supplies,Storage,Drawer Organizer,4963.72,2,0.12,148.91
420,ORD-10419,2023-09-12,2023-09-16,Same Day,CUST-9290,Customer_439,Corporate,India,Bangalore,Delhi,630311,South,PROD-470,Technology,Accessories,Keyboard,1921.18,5,0.2,-96.06
421,ORD-10420,2022-01-05,2022-01-10,First Class,CUST-8322,Customer_85,Home Office,India,Chennai,Karnataka,616944,West,PROD-328,Office Supplies,Binders,Ring Binder,4530.73,2,0.26,-498.38
422,ORD-10421,2022-04-13,2022-04-17,Standard Class,CUST-2076,Customer_381,Corporate,India,Mumbai,Kerala,613464,West,PROD-416,Furniture,Tables,Study Table,688.66,4,0.15,0.0
423,ORD-10422,2022-07-15,2022-07-20,Second Class,CUST-7589,Customer_78,Home Office,India,Bangalore,Telangana,648185,North,PROD-510,Office Supplies,Storage,Plastic Storage Box,386.86,9,0.01,54.16
424,ORD-10423,2022-12-16,2022-12-21,Second Class,CUST-6752,Customer_275,Consumer,India,Bangalore,Kerala,670612,West,PROD-232,Office Supplies,Paper,A4 Paper Pack,911.25,1,0.2,-45.56
425,ORD-10424,2022-02-16,2022-02-17,First Class,CUST-3544,Customer_8,Consumer,India,Kochi,Karnataka,671345,North,PROD-571,Office Supplies,Storage,Plastic Storage Box,4762.2,9,0.17,-95.24
426,ORD-10425,2023-10-18,2023-10-20,Standard Class,CUST-5974,Customer_248,Consumer,India,Chennai,Karnataka,635999,West,PROD-255,Office Supplies,Storage,Plastic Storage Box,2984.43,8,0.16,-29.84
427,ORD-10426,2022-09-26,2022-10-01,First Class,CUST-1369,Customer_289,Corporate,India,Delhi,Maharashtra,607972,North,PROD-546,Furniture,Tables,Study Table,1555.98,3,0.11,62.24
428,ORD-10427,2023-01-05,2023-01-11,Same Day,CUST-7422,Customer_460,Corporate,India,Bangalore,Tamil Nadu,639456,North,PROD-228,Technology,Machines,Printer,4742.99,7,0.27,-569.16
429,ORD-10428,2023-09-28,2023-10-03,Same Day,CUST-8188,Customer_82,Consumer,India,Kochi,Karnataka,627875,West,PROD-367,Office Supplies,Storage,Plastic Storage Box,3862.92,5,0.25,-386.29
430,ORD-10429,2022-04-16,2022-04-19,Standard Class,CUST-8520,Customer_423,Home Office,India,Delhi,Delhi,632870,South,PROD-963,Technology,Machines,Printer,2588.19,4,0.06,232.94
431,ORD-10430,2023-11-01,2023-11-03,Second Class,CUST-7089,Customer_116,Consumer,India,Delhi,Delhi,655241,West,PROD-589,Technology,Machines,Printer,1093.45,8,0.1,54.67
432,ORD-10431,2023-10-21,2023-10-24,Second Class,CUST-4816,Customer_112,Consumer,India,Mumbai,Tamil Nadu,604244,South,PROD-311,Office Supplies,Binders,File Binder,357.49,7,0.19,-14.3
433,ORD-10432,2023-10-19,2023-10-21,Second Class,CUST-6061,Customer_102,Corporate,India,Hyderabad,Kerala,651926,West,PROD-837,Office Supplies,Binders,File Binder,1617.16,4,0.26,-177.89
434,ORD-10433,2022-04-30,2022-05-03,First Class,CUST-5984,Customer_317,Corporate,India,Mumbai,Maharashtra,684667,North,PROD-528,Office Supplies,Paper,A4 Paper Pack,2165.18,1,0.24,-194.87
435,ORD-10434,2023-08-27,2023-09-01,First Class,CUST-7259,Customer_175,Corporate,India,Kochi,Karnataka,640079,North,PROD-190,Technology,Machines,Scanner,428.68,8,0.22,-30.01
436,ORD-10435,2022-02-27,2022-03-04,Second Class,CUST-7146,Customer_331,Corporate,India,Chennai,Karnataka,615147,North,PROD-131,Furniture,Chairs,Office Chair,1892.49,8,0.25,-189.25
437,ORD-10436,2022-12-12,2022-12-13,Standard Class,CUST-2113,Customer_45,Home Office,India,Kochi,Karnataka,631372,West,PROD-646,Office Supplies,Storage,Plastic Storage Box,4404.24,2,0.16,-44.04
438,ORD-10437,2023-04-19,2023-04-25,Standard Class,CUST-3724,Customer_298,Corporate,India,Kochi,Delhi,691549,North,PROD-847,Office Supplies,Storage,Plastic Storage Box,1592.14,8,0.28,-206.98
439,ORD-10438,2022-04-27,2022-04-30,First Class,CUST-3000,Customer_155,Home Office,India,Bangalore,Delhi,695279,West,PROD-145,Furniture,Tables,Study Table,3874.62,5,0.0,581.19
440,ORD-10439,2022-05-07,2022-05-11,Standard Class,CUST-9276,Customer_346,Home Office,India,Chennai,Maharashtra,631433,South,PROD-208,Technology,Phones,Desk Phone,494.39,9,0.11,19.78
441,ORD-10440,2023-01-28,2023-01-29,First Class,CUST-7784,Customer_123,Corporate,India,Kochi,Delhi,639989,South,PROD-816,Office Supplies,Storage,Plastic Storage Box,4870.78,9,0.07,389.66
442,ORD-10441,2023-10-03,2023-10-06,Second Class,CUST-3206,Customer_414,Home Office,India,Kochi,Karnataka,650620,South,PROD-315,Furniture,Bookcases,Metal Bookcase,248.43,6,0.13,4.97
443,ORD-10442,2022-02-27,2022-03-02,First Class,CUST-6834,Customer_323,Home Office,India,Mumbai,Karnataka,622294,West,PROD-167,Office Supplies,Storage,Drawer Organizer,449.12,3,0.06,40.42
444,ORD-10443,2023-09-26,2023-09-27,First Class,CUST-2609,Customer_36,Consumer,India,Hyderabad,Karnataka,640707,South,PROD-352,Furniture,Tables,Conference Table,3712.28,6,0.19,-148.49
445,ORD-10444,2023-05-28,2023-06-02,Same Day,CUST-5234,Customer_151,Home Office,India,Delhi,Karnataka,660066,South,PROD-388,Office Supplies,Storage,Plastic Storage Box,4272.44,9,0.13,85.45
446,ORD-10445,2022-04-06,2022-04-09,Second Class,CUST-6050,Customer_430,Consumer,India,Kochi,Tamil Nadu,687156,South,PROD-702,Furniture,Tables,Conference Table,4501.0,2,0.25,-450.1
447,ORD-10446,2023-09-30,2023-10-05,Second Class,CUST-4847,Customer_482,Corporate,India,Delhi,Telangana,610889,South,PROD-669,Technology,Accessories,USB Hub,1071.75,3,0.11,42.87
448,ORD-10447,2022-04-28,2022-04-29,First Class,CUST-4789,Customer_378,Corporate,India,Delhi,Tamil Nadu,688232,West,PROD-429,Furniture,Tables,Study Table,2147.61,6,0.07,171.81
449,ORD-10448,2023-07-14,2023-07-19,Standard Class,CUST-8900,Customer_55,Consumer,India,Bangalore,Tamil Nadu,688961,South,PROD-178,Furniture,Bookcases,Metal Bookcase,2087.34,6,0.18,-62.62
450,ORD-10449,2023-08-24,2023-08-26,Same Day,CUST-9786,Customer_186,Home Office,India,Chennai,Karnataka,659924,South,PROD-642,Technology,Machines,Printer,2027.31,1,0.12,60.82
451,ORD-10450,2023-05-03,2023-05-07,First Class,CUST-2892,Customer_378,Home Office,India,Bangalore,Kerala,604149,South,PROD-506,Furniture,Chairs,Ergo Chair,3947.03,2,0.18,-118.41
452,ORD-10451,2022-08-25,2022-08-28,Second Class,CUST-8788,Customer_28,Corporate,India,Bangalore,Telangana,628898,South,PROD-632,Furniture,Tables,Conference Table,1473.57,6,0.18,-44.21
453,ORD-10452,2022-09-29,2022-10-05,First Class,CUST-4011,Customer_184,Corporate,India,Mumbai,Maharashtra,670580,South,PROD-517,Furniture,Tables,Study Table,3234.37,4,0.04,355.78
454,ORD-10453,2022-07-08,2022-07-12,Second Class,CUST-8276,Customer_145,Corporate,India,Hyderabad,Maharashtra,650674,West,PROD-640,Furniture,Tables,Study Table,692.08,5,0.15,0.0
455,ORD-10454,2023-12-05,2023-12-10,Second Class,CUST-7379,Customer_91,Home Office,India,Mumbai,Kerala,639098,North,PROD-185,Technology,Phones,Desk Phone,1026.03,9,0.29,-143.64
456,ORD-10455,2023-03-23,2023-03-26,Standard Class,CUST-7772,Customer_208,Consumer,India,Delhi,Tamil Nadu,653808,South,PROD-335,Office Supplies,Paper,Notebook Pack,963.32,8,0.05,96.33
457,ORD-10456,2023-08-04,2023-08-09,Second Class,CUST-2162,Customer_134,Corporate,India,Mumbai,Telangana,619974,North,PROD-243,Office Supplies,Paper,A4 Paper Pack,2416.24,7,0.28,-314.11
458,ORD-10457,2022-09-04,2022-09-06,Standard Class,CUST-8099,Customer_319,Corporate,India,Chennai,Delhi,666000,West,PROD-968,Furniture,Chairs,Ergo Chair,800.6,7,0.26,-88.07
459,ORD-10458,2022-03-17,2022-03-18,Second Class,CUST-9095,Customer_433,Consumer,India,Kochi,Karnataka,629642,North,PROD-927,Office Supplies,Storage,Plastic Storage Box,1515.54,9,0.24,-136.4
460,ORD-10459,2022-06-03,2022-06-06,Standard Class,CUST-8155,Customer_4,Home Office,India,Hyderabad,Delhi,635474,North,PROD-997,Furniture,Bookcases,Metal Bookcase,1857.64,9,0.1,92.88
461,ORD-10460,2023-10-18,2023-10-20,Standard Class,CUST-3760,Customer_250,Home Office,India,Chennai,Kerala,657765,North,PROD-123,Furniture,Tables,Conference Table,955.17,4,0.04,105.07
462,ORD-10461,2023-03-11,2023-03-13,Second Class,CUST-3274,Customer_446,Corporate,India,Mumbai,Karnataka,677391,North,PROD-898,Technology,Accessories,Mouse,3689.87,1,0.17,-73.8
463,ORD-10462,2022-03-27,2022-03-30,Same Day,CUST-6077,Customer_376,Consumer,India,Delhi,Maharashtra,677970,South,PROD-609,Office Supplies,Binders,File Binder,2836.69,7,0.09,170.2
464,ORD-10463,2023-11-28,2023-12-03,Standard Class,CUST-6402,Customer_24,Corporate,India,Delhi,Tamil Nadu,649839,South,PROD-129,Technology,Accessories,Keyboard,3973.79,4,0.22,-278.17
465,ORD-10464,2022-10-12,2022-10-18,Standard Class,CUST-5042,Customer_209,Home Office,India,Mumbai,Kerala,608446,West,PROD-788,Office Supplies,Binders,File Binder,277.1,2,0.23,-22.17
466,ORD-10465,2022-08-08,2022-08-10,Same Day,CUST-3513,Customer_151,Consumer,India,Bangalore,Karnataka,678784,West,PROD-574,Office Supplies,Paper,Notebook Pack,254.81,3,0.21,-15.29
467,ORD-10466,2022-03-10,2022-03-14,Standard Class,CUST-9735,Customer_364,Consumer,India,Chennai,Telangana,660495,South,PROD-239,Office Supplies,Paper,Notebook Pack,2300.77,2,0.07,184.06
468,ORD-10467,2022-02-16,2022-02-18,Same Day,CUST-7396,Customer_185,Consumer,India,Kochi,Telangana,611535,North,PROD-186,Office Supplies,Paper,A4 Paper Pack,3589.73,3,0.16,-35.9
469,ORD-10468,2022-04-04,2022-04-10,First Class,CUST-1700,Customer_425,Consumer,India,Kochi,Karnataka,608545,West,PROD-413,Technology,Machines,Printer,448.01,8,0.15,0.0
470,ORD-10469,2023-03-29,2023-04-03,Same Day,CUST-8755,Customer_160,Corporate,India,Mumbai,Delhi,602393,West,PROD-449,Technology,Machines,Scanner,768.76,6,0.29,-107.63
471,ORD-10470,2022-07-23,2022-07-28,First Class,CUST-9867,Customer_323,Corporate,India,Delhi,Telangana,693943,North,PROD-558,Office Supplies,Storage,Plastic Storage Box,4771.84,3,0.07,381.75
472,ORD-10471,2022-08-06,2022-08-10,Standard Class,CUST-4407,Customer_99,Home Office,India,Hyderabad,Tamil Nadu,678993,South,PROD-790,Office Supplies,Storage,Plastic Storage Box,954.91,9,0.09,57.29
473,ORD-10472,2023-04-19,2023-04-21,Standard Class,CUST-8312,Customer_412,Corporate,India,Bangalore,Tamil Nadu,619856,South,PROD-975,Technology,Accessories,Mouse,1719.44,7,0.24,-154.75
474,ORD-10473,2023-03-08,2023-03-13,First Class,CUST-7206,Customer_228,Corporate,India,Mumbai,Karnataka,609168,South,PROD-384,Office Supplies,Storage,Drawer Organizer,4024.07,9,0.08,281.68
475,ORD-10474,2022-12-07,2022-12-13,Second Class,CUST-7700,Customer_310,Corporate,India,Bangalore,Maharashtra,655805,West,PROD-276,Furniture,Tables,Conference Table,4689.43,8,0.26,-515.84
476,ORD-10475,2023-07-05,2023-07-08,First Class,CUST-9987,Customer_471,Consumer,India,Chennai,Tamil Nadu,665578,West,PROD-764,Technology,Phones,Smartphone,4549.22,7,0.0,682.38
477,ORD-10476,2023-09-04,2023-09-05,First Class,CUST-2816,Customer_17,Corporate,India,Hyderabad,Delhi,689937,North,PROD-255,Furniture,Bookcases,Metal Bookcase,448.81,8,0.16,-4.49
478,ORD-10477,2022-10-16,2022-10-17,First Class,CUST-8921,Customer_91,Corporate,India,Chennai,Tamil Nadu,693473,North,PROD-837,Furniture,Bookcases,Wood Bookcase,1672.53,5,0.11,66.9
479,ORD-10478,2022-09-11,2022-09-12,Standard Class,CUST-6427,Customer_469,Consumer,India,Hyderabad,Tamil Nadu,613723,North,PROD-262,Technology,Phones,Smartphone,4687.97,1,0.13,93.76
480,ORD-10479,2022-12-23,2022-12-25,Second Class,CUST-9613,Customer_470,Home Office,India,Delhi,Tamil Nadu,651770,North,PROD-878,Furniture,Bookcases,Metal Bookcase,528.1,5,0.24,-47.53
481,ORD-10480,2022-01-23,2022-01-27,Same Day,CUST-4866,Customer_214,Corporate,India,Kochi,Telangana,648946,West,PROD-441,Furniture,Tables,Conference Table,2277.28,2,0.21,-136.64
482,ORD-10481,2023-06-06,2023-06-11,Same Day,CUST-4114,Customer_310,Home Office,India,Chennai,Delhi,662456,West,PROD-758,Furniture,Chairs,Executive Chair,546.13,5,0.06,49.15
483,ORD-10482,2022-04-10,2022-04-13,Standard Class,CUST-2047,Customer_171,Home Office,India,Hyderabad,Tamil Nadu,618567,North,PROD-327,Technology,Accessories,USB Hub,4733.35,7,0.19,-189.33
484,ORD-10483,2022-06-29,2022-07-05,Second Class,CUST-2386,Customer_220,Home Office,India,Kochi,Tamil Nadu,686465,South,PROD-433,Technology,Machines,Scanner,3720.74,6,0.03,446.49
485,ORD-10484,2022-08-11,2022-08-14,Second Class,CUST-6219,Customer_35,Corporate,India,Chennai,Delhi,690430,West,PROD-710,Office Supplies,Storage,Plastic Storage Box,2208.0,7,0.23,-176.64
486,ORD-10485,2023-10-21,2023-10-27,Second Class,CUST-1191,Customer_301,Corporate,India,Mumbai,Telangana,672539,North,PROD-254,Technology,Phones,Smartphone,4953.74,8,0.1,247.69
487,ORD-10486,2023-03-18,2023-03-20,Same Day,CUST-9579,Customer_100,Consumer,India,Bangalore,Tamil Nadu,621983,South,PROD-305,Office Supplies,Binders,Ring Binder,4905.77,9,0.02,637.75
488,ORD-10487,2023-08-31,2023-09-01,First Class,CUST-9288,Customer_479,Home Office,India,Hyderabad,Kerala,607520,North,PROD-560,Technology,Phones,Desk Phone,694.98,1,0.16,-6.95
489,ORD-10488,2022-11-21,2022-11-23,Second Class,CUST-5417,Customer_152,Consumer,India,Chennai,Telangana,645535,South,PROD-605,Technology,Phones,Smartphone,3741.85,9,0.21,-224.51
490,ORD-10489,2023-05-31,2023-06-04,First Class,CUST-6483,Customer_419,Home Office,India,Kochi,Karnataka,618887,West,PROD-913,Office Supplies,Storage,Drawer Organizer,1181.31,9,0.16,-11.81
491,ORD-10490,2022-01-16,2022-01-20,Second Class,CUST-9256,Customer_283,Corporate,India,Mumbai,Karnataka,611077,West,PROD-660,Technology,Phones,Desk Phone,1468.53,7,0.06,132.17
492,ORD-10491,2022-12-02,2022-12-08,Second Class,CUST-7162,Customer_53,Corporate,India,Kochi,Telangana,660219,West,PROD-281,Furniture,Tables,Conference Table,3752.77,9,0.19,-150.11
493,ORD-10492,2022-09-15,2022-09-20,Second Class,CUST-5671,Customer_68,Consumer,India,Mumbai,Delhi,670807,South,PROD-855,Technology,Phones,Desk Phone,3352.43,8,0.29,-469.34
494,ORD-10493,2023-05-12,2023-05-17,First Class,CUST-8953,Customer_258,Corporate,India,Chennai,Karnataka,612464,West,PROD-376,Technology,Accessories,USB Hub,569.5,7,0.02,74.03
495,ORD-10494,2022-06-09,2022-06-15,First Class,CUST-8048,Customer_80,Home Office,India,Delhi,Delhi,602616,West,PROD-438,Furniture,Chairs,Office Chair,528.0,6,0.13,10.56
496,ORD-10495,2023-04-20,2023-04-24,Same Day,CUST-1190,Customer_8,Consumer,India,Bangalore,Telangana,624718,West,PROD-535,Technology,Machines,Printer,3075.41,4,0.19,-123.02
497,ORD-10496,2023-10-26,2023-10-30,First Class,CUST-2097,Customer_233,Corporate,India,Delhi,Karnataka,674815,North,PROD-294,Office Supplies,Storage,Plastic Storage Box,1483.53,2,0.0,222.53
498,ORD-10497,2023-11-21,2023-11-25,Second Class,CUST-3185,Customer_120,Home Office,India,Chennai,Telangana,666049,West,PROD-135,Technology,Accessories,Mouse,1991.65,3,0.17,-39.83
499,ORD-10498,2023-11-06,2023-11-08,First Class,CUST-2310,Customer_33,Corporate,India,Hyderabad,Maharashtra,604016,North,PROD-316,Furniture,Chairs,Office Chair,3591.82,9,0.18,-107.75
500,ORD-10499,2023-01-15,2023-01-19,First Class,CUST-9287,Customer_349,Consumer,India,Chennai,Maharashtra,603109,North,PROD-915,Technology,Phones,Desk Phone,2723.63,9,0.07,217.89
501,ORD-10500,2023-06-29,2023-07-02,Second Class,CUST-8042,Customer_186,Home Office,India,Kochi,Delhi,641116,South,PROD-596,Office Supplies,Binders,Ring Binder,4357.26,2,0.28,-566.44
502,ORD-10501,2023-11-22,2023-11-23,Same Day,CUST-4768,Customer_166,Home Office,India,Delhi,Karnataka,673860,South,PROD-357,Office Supplies,Paper,Notebook Pack,943.18,9,0.28,-122.61
503,ORD-10502,2023-03-03,2023-03-07,Same Day,CUST-7593,Customer_279,Corporate,India,Chennai,Delhi,635573,West,PROD-911,Office Supplies,Paper,A4 Paper Pack,4707.47,6,0.0,706.12
504,ORD-10503,2023-09-05,2023-09-11,First Class,CUST-2835,Customer_491,Corporate,India,Chennai,Kerala,675455,South,PROD-747,Furniture,Bookcases,Wood Bookcase,3020.41,8,0.21,-181.22
505,ORD-10504,2022-09-25,2022-09-26,Same Day,CUST-1494,Customer_220,Corporate,India,Kochi,Maharashtra,684070,West,PROD-502,Technology,Machines,Scanner,442.35,9,0.19,-17.69
506,ORD-10505,2023-07-31,2023-08-02,Same Day,CUST-8763,Customer_119,Home Office,India,Delhi,Tamil Nadu,631247,South,PROD-713,Furniture,Bookcases,Metal Bookcase,4694.08,4,0.16,-46.94
507,ORD-10506,2023-02-21,2023-02-27,Same Day,CUST-7898,Customer_58,Consumer,India,Hyderabad,Kerala,625247,South,PROD-716,Furniture,Tables,Conference Table,4796.39,3,0.12,143.89
508,ORD-10507,2022-06-17,2022-06-18,Same Day,CUST-1111,Customer_264,Consumer,India,Chennai,Karnataka,621207,West,PROD-544,Technology,Phones,Desk Phone,4889.63,6,0.03,586.76
509,ORD-10508,2022-02-12,2022-02-18,Same Day,CUST-1843,Customer_339,Corporate,India,Delhi,Telangana,641783,West,PROD-424,Office Supplies,Binders,Ring Binder,3765.56,2,0.1,188.28
510,ORD-10509,2023-07-10,2023-07-12,Second Class,CUST-4693,Customer_90,Consumer,India,Bangalore,Karnataka,683451,South,PROD-972,Technology,Machines,Scanner,3792.24,4,0.27,-455.07
511,ORD-10510,2022-10-12,2022-10-15,Standard Class,CUST-9686,Customer_19,Corporate,India,Bangalore,Karnataka,633348,South,PROD-141,Technology,Accessories,Mouse,2285.14,4,0.22,-159.96
512,ORD-10511,2023-02-01,2023-02-03,Same Day,CUST-8733,Customer_212,Home Office,India,Hyderabad,Kerala,645999,West,PROD-710,Technology,Machines,Printer,3029.38,3,0.18,-90.88
513,ORD-10512,2022-01-12,2022-01-14,First Class,CUST-5674,Customer_225,Corporate,India,Bangalore,Tamil Nadu,676658,South,PROD-538,Furniture,Tables,Study Table,3419.24,9,0.21,-205.15
514,ORD-10513,2023-08-30,2023-09-05,Standard Class,CUST-3286,Customer_319,Consumer,India,Kochi,Maharashtra,631038,North,PROD-428,Office Supplies,Paper,Notebook Pack,3339.17,8,0.25,-333.92
515,ORD-10514,2022-10-29,2022-11-03,Second Class,CUST-5258,Customer_211,Consumer,India,Chennai,Delhi,604091,South,PROD-335,Technology,Phones,Desk Phone,265.98,4,0.07,21.28
